orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
2.78711,,2.0,,,,,0.507,,,K2-343 b,K2,CONFIRMED
7.67689,,2.44,,,,,0.507,,,K2-343 c,K2,CONFIRMED
3.3557219,,1.9149,,,,688.0,0.56,,,K2-344 b,K2,CONFIRMED
10.367437,,2.11,,,,437.0,0.52,0.56,,K2-345 b,K2,CONFIRMED
26.201446,,2.26,,,,450.0,0.7,0.71,,K2-346 b,K2,CONFIRMED
7.18662,,2.58,,,,,0.584,,,K2-347 b,K2,CONFIRMED
4.688418,,3.26,,,,908.0,0.85,0.83,,K2-348 b,K2,CONFIRMED
12.550171,,2.67,,,,655.0,0.85,0.83,,K2-348 c,K2,CONFIRMED
9.029,,,,,,,0.786068,0.9,,K2-349 b,K2,CONFIRMED
2.3996463,,1.52,,,,,0.67,,,K2-35 b,K2,CONFIRMED
5.60871,,1.9,,,,,0.603,,,K2-35 c,K2,CONFIRMED
4.163873,,1.54,,,,1158.0,1.04,0.98,,K2-350 b,K2,CONFIRMED
19.991944,,2.74,,,,687.0,1.04,0.98,,K2-350 c,K2,CONFIRMED
7.80692,,3.03,,,,,1.103,,,K2-351 b,K2,CONFIRMED
3.665912,,1.37,,,,1160.0,0.95,0.98,,K2-352 b,K2,CONFIRMED
8.236486,,2.0,,,,,0.923,,,K2-352 c,K2,CONFIRMED
14.871387,,2.23,,,,727.0,0.95,0.98,,K2-352 d,K2,CONFIRMED
3.793306,,1.56,,,,543.0,0.41,0.43,,K2-354 b,K2,CONFIRMED
5.7385647,,2.25,,,,1066.0,0.92,0.96,,K2-355 b,K2,CONFIRMED
21.0267366,,2.29,,,,624.0,0.86,0.9,,K2-356 b,K2,CONFIRMED
16.3488637,,3.72,,,,735.0,1.0,0.98,,K2-357 b,K2,CONFIRMED
11.2510285,,2.68,,,,888.0,0.91,0.93,,K2-358 b,K2,CONFIRMED
1.4226108,,1.55,,,,,0.74,,,K2-36 b,K2,CONFIRMED
5.34072,,2.65,,,,,0.75,0.81,,K2-36 c,K2,CONFIRMED
9.79692,,,,,,912.0,0.98,0.958,,K2-360 c,K2,CONFIRMED
23.448172,,2.906,,,,,1.051,0.823,,K2-365 b,K2,CONFIRMED
15.937039,,2.359,,,,,0.94,0.825,,K2-366 b,K2,CONFIRMED
20.645099,,2.413,,,,,0.625,0.756,,K2-367 b,K2,CONFIRMED
5.02629,,1.322,,,,,0.577,,,K2-368 b,K2,CONFIRMED
9.65869,,1.38,,,,,0.577,,,K2-368 c,K2,CONFIRMED
20.201085,,1.948,,,,,0.663,0.746,,K2-368 d,K2,CONFIRMED
5.76218,,1.217,,,,,0.868,,,K2-369 b,K2,CONFIRMED
4.44117,,1.61,,,,974.0,0.85,0.9,,K2-37 b,K2,CONFIRMED
6.42904,,2.75,,,,861.0,0.85,0.9,,K2-37 c,K2,CONFIRMED
14.0919,,2.59,,,,,0.87,0.9,,K2-37 d,K2,CONFIRMED
2.1408063,,2.59639,,,,1267.0,1.0,,,K2-370 b,K2,CONFIRMED
3.115,,,,,,,0.74956,0.82,,K2-371 b,K2,CONFIRMED
9.84413,,3.23,,,,,0.9395,,,K2-372 b,K2,CONFIRMED
11.02066,,2.061,,,,,1.486,1.158,,K2-373 b,K2,CONFIRMED
4.521953,,1.593,,,,,0.907,0.731,,K2-374 b,K2,CONFIRMED
16.43445,,2.213,,,,,0.907,0.731,,K2-374 c,K2,CONFIRMED
14.453895,,2.243,,,,,1.543,1.119,,K2-375 b,K2,CONFIRMED
5.776475,,1.736,,,,,1.149,0.908,,K2-376 b,K2,CONFIRMED
12.83306,,1.82,,,,,0.649,,,K2-377 b,K2,CONFIRMED
2.060438,,2.88,,,,,0.732,0.923,,K2-378 b,K2,CONFIRMED
8.777247,,2.181,,,,,0.751,0.856,,K2-379 b,K2,CONFIRMED
4.01593,,1.90553,,,,,1.38,2.24,,K2-38 b,K2,CONFIRMED
10.56103,,2.42,,,,858.0,1.1,1.07,,K2-38 c,K2,CONFIRMED
9.401312,,2.729,,,,,1.32,0.993,,K2-380 b,K2,CONFIRMED
7.9389334,,1.075,,,,,0.675,0.754,,K2-381 b,K2,CONFIRMED
16.0382,,,,,,,0.62,,,K2-381 c,K2,CONFIRMED
26.804998,,1.53157981,,,,,0.645652,,,K2-381 d,K2,CONFIRMED
21.7,,2.38,,,,,0.811,,,K2-382 b,K2,CONFIRMED
1.865962,,1.564,,,,,0.804,1.061,,K2-383 b,K2,CONFIRMED
2.231527,,1.076,,,,,0.348,0.33,,K2-384 b,K2,CONFIRMED
4.19525,,1.05,,,,,0.257,,,K2-384 c,K2,CONFIRMED
6.6791,,1.1,,,,,0.257,,,K2-384 d,K2,CONFIRMED
9.71601,,1.14,,,,,0.257,,,K2-384 e,K2,CONFIRMED
13.62749,,2.222,,,,,0.348,0.33,,K2-384 f,K2,CONFIRMED
2.38098,,1.72,,,,,0.734,,,K2-385 b,K2,CONFIRMED
7.47372,,,,,,,1.01,,,K2-386 b,K2,CONFIRMED
28.735327,,7.322,,,,,0.585,0.57,,K2-387 b,K2,CONFIRMED
6.339069,,3.66,,,,,0.897,0.842,,K2-388 b,K2,CONFIRMED
8.583566,,2.118,,,,,1.084,0.802,,K2-389 b,K2,CONFIRMED
20.851337,,2.04,,,,,1.084,0.802,,K2-389 c,K2,CONFIRMED
4.60543,,8.2,,,,,3.88,1.53,,K2-39 b,K2,CONFIRMED
3.312792,,4.662,,,,,0.966,0.789,,K2-390 b,K2,CONFIRMED
4.622654,,1.371,,,,,0.566,0.757,,K2-391 b,K2,CONFIRMED
15.398723,,1.85,,,,,1.058,0.841,,K2-392 b,K2,CONFIRMED
10.413181,,2.352,,,,,1.071,0.881,,K2-393 b,K2,CONFIRMED
5.0957983,,1.92318,,,,643.0,0.7,,,K2-394 b,K2,CONFIRMED
4.803352,,2.597,,,,,0.783,0.952,,K2-395 b,K2,CONFIRMED
8.491282,,3.395,,,,,0.783,0.952,,K2-395 c,K2,CONFIRMED
0.673862,,1.579,,,,,0.92,0.954,,K2-396 b,K2,CONFIRMED
25.76051,,3.124,,,,,0.92,0.954,,K2-396 c,K2,CONFIRMED
3.572326,,2.417,,,,,0.966,0.937,,K2-397 b,K2,CONFIRMED
6.393025,,2.274,,,,,1.239,0.945,,K2-398 b,K2,CONFIRMED
18.787839,,5.098,,,,,1.239,0.945,,K2-398 c,K2,CONFIRMED
10.0044,,1.69,,,,,0.435,0.487,,K2-4 b,K2,CONFIRMED
3.865053,,1.163,,,,,0.382,0.374,,K2-400 b,K2,CONFIRMED
6.293099,,2.262,,,,,0.675,0.87,,K2-401 b,K2,CONFIRMED
17.27474,,2.678,,,,,1.28,0.944,,K2-402 b,K2,CONFIRMED
33.589979,,5.333,,,,,0.886,0.784,,K2-403 b,K2,CONFIRMED
13.115365,,2.53,,,,,0.552,0.552,,K2-404 b,K2,CONFIRMED
3.435453,,3.806,,,,,0.765,1.034,,K2-405 b,K2,CONFIRMED
22.549406,,4.602,,,,,0.961,0.798,,K2-406 b,K2,CONFIRMED
4.941907,,1.283,,,,,0.927,0.881,,K2-407 b,K2,CONFIRMED
9.22453,,1.36,,,,,0.927,0.881,,K2-407 c,K2,CONFIRMED
20.978959,,1.677,,,,,0.784,0.813,,K2-408 b,K2,CONFIRMED
1.908084,,2.482,,,,,1.228,0.886,,K2-409 b,K2,CONFIRMED
3.2141,,0.9898,,,,,1.375,1.018,,K2-411 b,K2,CONFIRMED
5.9382,,2.116,,,,,0.977,0.893,,K2-412 b,K2,CONFIRMED
0.8094,,0.7599,,,,,0.7,0.808,,K2-413 b,K2,CONFIRMED
5.3301,,1.2327,,,,,0.7,0.808,,K2-413 c,K2,CONFIRMED
4.3696,,1.219,,,,,0.732,0.814,,K2-414 b,K2,CONFIRMED
6.669,,1.9287,,,,,0.732,0.814,,K2-414 c,K2,CONFIRMED
4.0179694,,1.015,,,,412.4,0.1965,0.1635,,K2-415 b,K2,CONFIRMED
13.102,,2.66,,,,447.0,0.554,0.548,,K2-416 b,K2,CONFIRMED
6.535,,3.31,,,,558.0,0.5776,0.569,,K2-417 b,K2,CONFIRMED
20.35847252,,10.55,,,,377.0,0.541,0.562,,K2-419 A b,K2,CONFIRMED
6.68796,,2.15,,,,,0.643,0.702,,K2-42 b,K2,CONFIRMED
3.471149,,4.51,,,,939.3,0.542,0.571,,K2-43 b,K2,CONFIRMED
2.198884,,2.42,,,,1093.7,0.542,0.571,,K2-43 c,K2,CONFIRMED
5.656256,,2.08,,,,,1.03,,,K2-44 b,K2,CONFIRMED
1.72926812424,,12.6001269,,,,1073.56,0.766495,,,K2-45 b,K2,CONFIRMED
19.1541,,2.05,,,,,1.29,0.96,,K2-46 b,K2,CONFIRMED
31.6372,,1.89,,,,,0.76,0.75,,K2-47 b,K2,CONFIRMED
20.5065,,2.24,,,,,0.73,0.77,,K2-48 b,K2,CONFIRMED
2.7706297,,3.36,,,,,0.67,,,K2-49 b,K2,CONFIRMED
5.73597,,1.5,,,,,0.462,0.52,,K2-5 b,K2,CONFIRMED
10.93406,,1.92,,,,511.0,0.52,0.53,,K2-5 c,K2,CONFIRMED
8.75198,,2.29,,,,,0.634,,,K2-50 b,K2,CONFIRMED
3.53482,,11.1,,,,,1.49,1.21,,K2-52 b,K2,CONFIRMED
12.20773,,2.34,,,,,0.713,,,K2-53 b,K2,CONFIRMED
9.7833,,2.6116925,,,,560.0,0.643,0.615,,K2-54 b,K2,CONFIRMED
2.84947127,,,,,,,0.737576,0.669,,K2-55 b,K2,CONFIRMED
9.0073,,2.30905002,,,,635.8,0.671,0.699,,K2-57 b,K2,CONFIRMED
7.0525273,,2.62,,,,,0.76,,,K2-58 b,K2,CONFIRMED
2.53726,,1.62,,,,,0.86,0.89,,K2-58 c,K2,CONFIRMED
22.881145,,1.78,,,,,0.76,,,K2-58 d,K2,CONFIRMED
20.6921,,2.41,,,,,0.731,0.774,,K2-59 b,K2,CONFIRMED
11.2954,,2.3,,,,,0.731,0.774,,K2-59 c,K2,CONFIRMED
30.944593,,2.31215242,,,,,0.86302,0.93034,,K2-6 b,K2,CONFIRMED
3.00265,,7.655747,,,,1400.0,1.12,0.97,,K2-60 b,K2,CONFIRMED
2.57333,,2.03,,,,,1.046,,,K2-61 b,K2,CONFIRMED
6.67202,,2.14,,,,,0.73,0.77,,K2-62 b,K2,CONFIRMED
16.1966,,2.14,,,,,0.73,0.77,,K2-62 c,K2,CONFIRMED
20.2653,,2.89,,,,,1.269,,,K2-63 b,K2,CONFIRMED
25.457815,,2.99,,,,,0.95,,,K2-63 c,K2,CONFIRMED
6.53044,,2.07,,,,,0.726,0.741,,K2-64 b,K2,CONFIRMED
12.64655,,1.47,,,,,0.722,,,K2-65 b,K2,CONFIRMED
5.0689232,,2.93,,,,,1.59,,,K2-66 b,K2,CONFIRMED
8.0549321,,2.01,,,,,0.72,,,K2-68 b,K2,CONFIRMED
7.065,,2.4,,,,,0.491,,,K2-69 b,K2,CONFIRMED
28.6781,,4.03523305,,,,786.0,1.533,1.056,,K2-7 b,K2,CONFIRMED
13.978518,,2.75039475,,,,,0.798574,0.847597,,K2-70 b,K2,CONFIRMED
6.98541,,2.15,,,,,0.426,0.477,,K2-71 b,K2,CONFIRMED
5.57739,,0.75,,,,,0.232,0.217,,K2-72 b,K2,CONFIRMED
15.189034,,1.16,,,,,0.330989,0.271365,,K2-72 c,K2,CONFIRMED
7.760178,,1.01,,,,,0.330989,0.271365,,K2-72 d,K2,CONFIRMED
24.158868,,1.29,,,,,0.330989,0.271365,,K2-72 e,K2,CONFIRMED
7.49556,,2.58,,,,968.0,1.058,1.02,,K2-73 b,K2,CONFIRMED
19.565086,,2.94,,,,,1.01,,,K2-74 b,K2,CONFIRMED
7.817949,,2.54862479,,,,,1.238022,1.173509,,K2-75 b,K2,CONFIRMED
18.286069,,2.62624197,,,,,1.238022,1.173509,,K2-75 c,K2,CONFIRMED
8.199814,,2.49801045,,,,,0.783982,0.851503,,K2-77 b,K2,CONFIRMED
10.9947,,4.09,,,,1022.0,1.265,1.066,,K2-79 b,K2,CONFIRMED
10.35848367,,,,,,,0.771581,0.77,,K2-8 b,K2,CONFIRMED
5.06468,,2.31,,,,877.0,,,,K2-8 c,K2,CONFIRMED
19.0918,,2.01,,,,,0.87,0.9,,K2-80 b,K2,CONFIRMED
5.605309,,1.48914397,,,,,0.841458,0.913111,,K2-80 c,K2,CONFIRMED
28.8819,,2.39,,,,,0.785,,,K2-80 d,K2,CONFIRMED
6.102325,,1.97,,,,,0.634663,0.745273,,K2-81 b,K2,CONFIRMED
2.747227,,1.71,,,,,0.547001,0.594112,,K2-83 b,K2,CONFIRMED
9.99767,,1.483,,,,,0.424,0.484,,K2-83 c,K2,CONFIRMED
6.42149,,2.51,,,,,0.836,,,K2-84 b,K2,CONFIRMED
27.86,,2.03,,,,,0.93,0.95,,K2-84 c,K2,CONFIRMED
0.684559,,1.2,,,,,0.68,,,K2-85 b,K2,CONFIRMED
8.77683,,1.96,,,,,0.76,0.79,,K2-86 b,K2,CONFIRMED
9.726618,,7.6,,,,979.0,1.401,1.164,,K2-87 b,K2,CONFIRMED
4.6122,,1.23,,,,,0.256,0.258,,K2-88 b,K2,CONFIRMED
1.096026,,0.615,,,,,0.318,0.347,,K2-89 b,K2,CONFIRMED
18.44951,,3.09,,,,,0.468,,,K2-9 b,K2,CONFIRMED
13.733314,,2.6,,,,502.0,0.619,0.629,,K2-90 b,K2,CONFIRMED
2.900706,,1.3,,,,,0.634754,0.704613,,K2-90 c,K2,CONFIRMED
1.419549,,1.1,,,,,0.284,0.292,,K2-91 b,K2,CONFIRMED
10.1346454,,3.31,,,,474.0,0.4,0.41,,K2-95 b,K2,CONFIRMED
,,14.68379,,,,,4.2,1.16,,K2-97 b,K2,CONFIRMED
10.13892836,,,,,,,1.50696,1.23,,K2-98 b,K2,CONFIRMED
18.24901,,12.37,,,,1108.0,2.66,1.48,,K2-99 b,K2,CONFIRMED
1.33711716,,,,,,,0.713,0.74,,Qatar-2 b,K2,CONFIRMED
1.51087081,,1.086,,,,400.1,0.117,0.0802,,TRAPPIST-1 b,K2,CONFIRMED
,,,,,,315.0,0.114827,0.090778,,TRAPPIST-1 c,K2,CONFIRMED
4.04978035,,,,,,286.2,0.1234,0.0898,,TRAPPIST-1 d,K2,CONFIRMED
6.09956479,,,,,,249.7,0.1234,0.0898,,TRAPPIST-1 e,K2,CONFIRMED
9.20754,,1.045,,,,,0.1192,0.0898,,TRAPPIST-1 f,K2,CONFIRMED
12.352446,,1.129,,,,,0.1192,0.0898,,TRAPPIST-1 g,K2,CONFIRMED
18.767,,0.752,,,,173.0,0.114827,0.090778,,TRAPPIST-1 h,K2,CONFIRMED
24.1396,,10.27,,,,677.0,1.345,1.101,,V1298 Tau b,K2,CONFIRMED
8.2438,,5.05,,,,,1.33,1.095,,V1298 Tau c,K2,CONFIRMED
12.4032,,6.41,,,,845.0,1.345,1.101,,V1298 Tau d,K2,CONFIRMED
60.0,,8.74,,,,492.0,1.345,1.101,,V1298 Tau e,K2,CONFIRMED
5.72149,,10.53646,,,,770.0,0.66,0.69,,WASP-107 b,K2,CONFIRMED
1088.0,,,,,,,0.67,,,WASP-107 c,K2,CONFIRMED
4.0460654,,14.94,,,,,1.696,1.32,,WASP-118 b,K2,CONFIRMED
4.5334682,,,,,,,1.14,1.077,,WASP-151 b,K2,CONFIRMED
,,,,,,,,,,WASP-157 b,K2,CONFIRMED
3.40883458,,,,,,,,,,WASP-28 b,K2,CONFIRMED
4.1591287,,12.77,,,,,1.15,1.04,,WASP-47 b,K2,CONFIRMED
580.7,,,,,,,1.16,1.11,,WASP-47 c,K2,CONFIRMED
9.03077,,3.576,,,,,1.137,1.04,,WASP-47 d,K2,CONFIRMED
0.79,,1.773,,,,,1.125,1.008,,WASP-47 e,K2,CONFIRMED
4.465633,,14.5717,,,,,1.06,1.01,,WASP-55 b,K2,CONFIRMED
2.4841981,,15.54,,,,,1.322,,,WASP-75 b,K2,CONFIRMED
,,,,,,,,,,WASP-85 A b,K2,CONFIRMED
6.00118,,2.03,,,,805.0,0.69,0.688,,Wolf 503 b,K2,CONFIRMED
